transaction_logistic_pharmacy_id,date,drug_supplier,drug_id,quantity
L8286,7/12/2016 19:33,dsupp90825385,drug80453208,370
L8287,7/12/2016 19:33,dsupp90825385,drug97899020,889
L8288,7/12/2016 19:33,dsupp90825385,drug05810291,711
L8289,7/12/2016 19:33,dsupp90825385,drug21625060,942
L8290,7/12/2016 19:33,dsupp90825385,drug60470010,897
L8291,7/12/2016 19:33,dsupp90825385,drug75339562,385
L8292,7/12/2016 19:33,dsupp90825385,drug62781800,381
L8293,7/12/2016 19:33,dsupp90825385,drug19384863,330
L8294,7/12/2016 19:33,dsupp90825385,drug23177871,160
L8295,7/12/2016 19:33,dsupp90825385,drug04673408,230
L8296,7/12/2016 19:33,dsupp90825385,drug20114367,845
L8297,7/12/2016 19:33,dsupp90825385,drug35020578,915
L8298,7/12/2016 19:33,dsupp90825385,drug92078413,116
L8299,7/12/2016 19:33,dsupp90825385,drug78223950,907
L8300,7/12/2016 19:33,dsupp90825385,drug24274852,880
L8301,7/12/2016 19:33,dsupp90825385,drug72250907,242
L8302,7/12/2016 19:33,dsupp90825385,drug72250907,599
L8303,7/12/2016 19:33,dsupp90825385,drug39502094,925
L8304,7/12/2016 19:33,dsupp90825385,drug81459506,661
L8305,7/12/2016 19:33,dsupp90825385,drug29155903,955
L8306,7/12/2016 19:33,dsupp90825385,drug38475368,767
L8307,7/12/2016 19:33,dsupp90825385,drug79748780,930
L8308,7/12/2016 19:33,dsupp90825385,drug75324698,166
L8309,7/12/2016 19:33,dsupp90825385,drug27231500,996
L8310,7/12/2016 19:33,dsupp90825385,drug45403330,719
L8311,7/12/2016 19:33,dsupp90825385,drug91243812,126
L8312,7/12/2016 19:33,dsupp90825385,drug94449822,566
L8313,7/12/2016 19:33,dsupp90825385,drug67531332,698
L8314,7/12/2016 19:33,dsupp90825385,drug07596964,328
L8315,7/12/2016 19:33,dsupp90825385,drug53284600,367
L8316,7/12/2016 19:33,dsupp90825385,drug04673408,289
L8317,7/12/2016 19:33,dsupp90825385,drug43043958,909
L8318,7/12/2016 19:33,dsupp90825385,drug79748780,363
L8319,7/12/2016 19:33,dsupp90825385,drug01308433,725
L8320,7/12/2016 19:33,dsupp90825385,drug10580707,623
L8321,7/12/2016 19:33,dsupp90825385,drug58415733,492
L8322,7/12/2016 19:33,dsupp90825385,drug40052861,197
L8323,7/12/2016 19:33,dsupp90825385,drug16108141,649
L8324,7/12/2016 19:33,dsupp90825385,drug27231500,713
L8325,7/12/2016 19:33,dsupp90825385,drug48331708,259
L8326,7/12/2016 19:33,dsupp90825385,drug22155948,327
L8327,7/12/2016 19:33,dsupp90825385,drug39018649,865
L8328,7/12/2016 19:33,dsupp90825385,drug60470010,702
L8329,7/12/2016 19:33,dsupp90825385,drug31784573,382
L8330,7/12/2016 19:33,dsupp90825385,drug43043958,433
L8331,7/12/2016 19:33,dsupp90825385,drug45482502,691
L8332,7/12/2016 19:33,dsupp90825385,drug91871275,301
L8333,7/12/2016 19:33,dsupp90825385,drug31410335,224
L8334,7/12/2016 19:33,dsupp90825385,drug97899020,546
L8335,7/12/2016 19:33,dsupp90825385,drug31784573,231
L8336,7/12/2016 19:33,dsupp90825385,drug78279223,251
L8337,7/12/2016 19:33,dsupp90825385,drug90435782,853
L8338,7/12/2016 19:33,dsupp90825385,drug54148048,490
L8339,7/12/2016 19:33,dsupp90825385,drug83393358,379
L8340,7/12/2016 19:33,dsupp90825385,drug80453208,440
L8341,7/12/2016 19:33,dsupp90825385,drug30212688,681
L8342,7/12/2016 19:33,dsupp90825385,drug72250907,542
L8343,7/12/2016 19:33,dsupp90825385,drug07596964,875
L8344,7/12/2016 19:33,dsupp90825385,drug58415733,468
L8345,7/12/2016 19:33,dsupp90825385,drug81459506,919
L8346,7/12/2016 19:33,dsupp90825385,drug60470010,245
L8347,7/12/2016 19:33,dsupp90825385,drug07954108,805
L8348,7/12/2016 19:33,dsupp90825385,drug63702156,892
L8349,7/12/2016 19:33,dsupp90825385,drug81478514,781
L8350,7/12/2016 19:33,dsupp90825385,drug36775507,738
L8351,7/12/2016 19:33,dsupp90825385,drug24714877,524
L8352,7/12/2016 19:33,dsupp90825385,drug90626067,525
L8353,7/12/2016 19:33,dsupp90825385,drug80279068,366
L8354,7/12/2016 19:33,dsupp90825385,drug82066062,874
L8355,7/12/2016 19:33,dsupp90825385,drug59016069,531
L8356,7/12/2016 19:33,dsupp90825385,drug36775507,952
L8357,7/12/2016 19:33,dsupp90825385,drug07216213,887
L8358,7/12/2016 19:33,dsupp90825385,drug31004220,368
L8359,7/12/2016 19:33,dsupp90825385,drug94679120,288
L8360,7/12/2016 19:33,dsupp90825385,drug83393358,848
L8361,7/12/2016 19:33,dsupp90825385,drug02160115,599
L8362,7/12/2016 19:33,dsupp90825385,drug78926509,257
L8363,7/12/2016 19:33,dsupp90825385,drug89581438,479
L8364,7/12/2016 19:33,dsupp90825385,drug85966482,546
L8365,7/12/2016 19:33,dsupp90825385,drug70453034,496
L8366,7/12/2016 19:33,dsupp90825385,drug47051621,107
L8367,7/12/2016 19:33,dsupp90825385,drug48733458,248
L8368,7/12/2016 19:33,dsupp90825385,drug70682915,227
L8369,7/12/2016 19:33,dsupp90825385,drug65864098,196
L8370,7/12/2016 19:33,dsupp90825385,drug19384863,331
L8371,7/12/2016 19:33,dsupp90825385,drug07951190,355
L8372,7/12/2016 19:33,dsupp90825385,drug53526540,943
L8373,7/12/2016 19:33,dsupp90825385,drug16108141,572
L8374,7/12/2016 19:33,dsupp90825385,drug30387515,333
L8375,7/12/2016 19:33,dsupp90825385,drug67531332,735
L8376,7/12/2016 19:33,dsupp90825385,drug18797701,268
L8377,7/12/2016 19:33,dsupp90825385,drug02347912,589
L8378,7/12/2016 19:33,dsupp90825385,drug63247565,991
L8379,7/12/2016 19:33,dsupp90825385,drug70415612,134
L8380,7/12/2016 19:33,dsupp90825385,drug02684192,579
L8381,7/12/2016 19:33,dsupp90825385,drug00913164,767
L8382,7/12/2016 19:33,dsupp90825385,drug38475368,930
L8383,7/12/2016 19:33,dsupp90825385,drug25473605,718
L8384,7/12/2016 19:33,dsupp90825385,drug95984926,465
L8385,7/12/2016 19:33,dsupp90825385,drug05810291,299
L8386,7/12/2016 19:33,dsupp90825385,drug05244287,573
L8387,7/12/2016 19:33,dsupp90825385,drug15371560,785
L8388,7/12/2016 19:33,dsupp90825385,drug70453034,305
L8389,7/12/2016 19:33,dsupp90825385,drug78926509,917
L8390,7/12/2016 19:33,dsupp90825385,drug60843760,739
L8391,7/12/2016 19:33,dsupp90825385,drug05244287,474
L8392,7/12/2016 19:33,dsupp90825385,drug48733458,223
L8393,7/12/2016 19:33,dsupp90825385,drug61531215,400
L8394,7/12/2016 19:33,dsupp90825385,drug51423551,511
L8395,7/12/2016 19:33,dsupp90825385,drug00913164,406
L8396,7/12/2016 19:33,dsupp90825385,drug31282017,562
L8397,7/12/2016 19:33,dsupp90825385,drug45659690,691
L8398,7/12/2016 19:33,dsupp90825385,drug12890255,340
L8399,7/12/2016 19:33,dsupp90825385,drug19384863,308
L8400,7/12/2016 19:33,dsupp90825385,drug94449822,322
L8401,7/12/2016 19:33,dsupp90825385,drug83741951,945
L8402,7/12/2016 19:33,dsupp90825385,drug07596964,123
L8403,7/12/2016 19:33,dsupp90825385,drug48331708,788
L8404,7/12/2016 19:33,dsupp90825385,drug18797701,466
L8405,7/12/2016 19:33,dsupp90825385,drug90435782,128
L8406,7/12/2016 19:33,dsupp90825385,drug40298825,905
L8407,7/12/2016 19:33,dsupp90825385,drug31999410,276
L8408,7/12/2016 19:33,dsupp90825385,drug63758054,468
L8409,7/12/2016 19:33,dsupp90825385,drug36775507,195
L8410,7/12/2016 19:33,dsupp90825385,drug45996863,771
L8411,7/12/2016 19:33,dsupp90825385,drug77438058,592
L8412,7/12/2016 19:33,dsupp90825385,drug24274852,821
L8413,7/12/2016 19:33,dsupp90825385,drug88734576,773
L8414,7/12/2016 19:33,dsupp90825385,drug54349650,229
L8415,7/12/2016 19:33,dsupp90825385,drug66048138,533
L8416,7/12/2016 19:33,dsupp90825385,drug45659690,433
L8417,7/12/2016 19:33,dsupp90825385,drug24274852,840
L8418,7/12/2016 19:33,dsupp90825385,drug58415733,328
L8419,7/12/2016 19:33,dsupp90825385,drug60843760,673
L8420,7/12/2016 19:33,dsupp90825385,drug05244287,940
L8421,7/12/2016 19:33,dsupp90825385,drug07596964,180
L8422,7/12/2016 19:33,dsupp90825385,drug60470010,553
L8423,7/12/2016 19:33,dsupp90825385,drug49452730,934
L8424,7/12/2016 19:33,dsupp90825385,drug06536879,675
L8425,7/12/2016 19:33,dsupp90825385,drug38475368,676
L8426,7/12/2016 19:33,dsupp90825385,drug17244244,965
L8427,7/12/2016 19:33,dsupp90825385,drug72486597,462
L8428,7/12/2016 19:33,dsupp90825385,drug62781800,995
L8429,7/12/2016 19:33,dsupp90825385,drug81163762,880
L8430,7/12/2016 19:33,dsupp90825385,drug24714877,715
L8431,7/12/2016 19:33,dsupp90825385,drug00296038,490
L8432,7/12/2016 19:33,dsupp90825385,drug67522019,932
L8433,7/12/2016 19:33,dsupp90825385,drug82066062,931
L8434,7/12/2016 19:33,dsupp90825385,drug38475368,677
L8435,7/12/2016 19:33,dsupp90825385,drug52419621,793
L8436,7/12/2016 19:33,dsupp90825385,drug96302910,471
L8437,7/12/2016 19:33,dsupp90825385,drug53284600,162
L8438,7/12/2016 19:33,dsupp90825385,drug65864098,711
L8439,7/12/2016 19:33,dsupp90825385,drug42187806,527
L8440,7/12/2016 19:33,dsupp90825385,drug55536073,497
L8441,7/12/2016 19:33,dsupp90825385,drug10212486,331
L8442,7/12/2016 19:33,dsupp90825385,drug76207815,455
L8443,7/12/2016 19:33,dsupp90825385,drug40052861,992
L8444,7/12/2016 19:33,dsupp90825385,drug91084545,745
L8445,7/12/2016 19:33,dsupp90825385,drug42187806,213
L8446,7/12/2016 19:33,dsupp90825385,drug63758054,589
L8447,7/12/2016 19:33,dsupp90825385,drug10212486,173
L8448,7/12/2016 19:33,dsupp90825385,drug68272647,633
L8449,7/12/2016 19:33,dsupp90825385,drug70682915,370
L8450,7/12/2016 19:33,dsupp90825385,drug93448178,907
L8451,7/12/2016 19:33,dsupp90825385,drug62781800,904
L8452,7/12/2016 19:33,dsupp90825385,drug90435782,542
L8453,7/12/2016 19:33,dsupp90825385,drug24714877,347
L8454,7/12/2016 19:33,dsupp90825385,drug45659690,616
L8455,7/12/2016 19:33,dsupp90825385,drug53537447,811
L8456,7/12/2016 19:33,dsupp90825385,drug05244287,972
L8457,7/12/2016 19:33,dsupp90825385,drug35020578,475
L8458,7/12/2016 19:33,dsupp90825385,drug82670597,318
L8459,7/12/2016 19:33,dsupp90825385,drug45996863,824
L8460,7/12/2016 19:33,dsupp90825385,drug90482731,149
L8461,7/12/2016 19:33,dsupp90825385,drug60843760,403
L8462,7/12/2016 19:33,dsupp90825385,drug25473605,861
L8463,7/12/2016 19:33,dsupp90825385,drug80279068,491
L8464,7/12/2016 19:33,dsupp90825385,drug83741951,614
L8465,7/12/2016 19:33,dsupp90825385,drug09332102,373
L8466,7/12/2016 19:33,dsupp90825385,drug05810291,775
L8467,7/12/2016 19:33,dsupp90825385,drug07442995,969
L8468,7/12/2016 19:33,dsupp90825385,drug48733458,642
L8469,7/12/2016 19:33,dsupp90825385,drug98928200,220
L8470,7/12/2016 19:33,dsupp90825385,drug83741951,203
L8471,7/12/2016 19:33,dsupp90825385,drug13038472,753
L8472,7/12/2016 19:33,dsupp90825385,drug82670597,174
L8473,7/12/2016 19:33,dsupp90825385,drug37641146,535
L8474,7/12/2016 19:33,dsupp90825385,drug63247565,967
L8475,7/12/2016 19:33,dsupp90825385,drug45482502,687
L8476,7/12/2016 19:33,dsupp90825385,drug13317331,371
L8477,7/12/2016 19:33,dsupp90825385,drug83741951,264
L8478,7/12/2016 19:33,dsupp90825385,drug85864856,335
L8479,7/12/2016 19:33,dsupp90825385,drug96302910,930
L8480,7/12/2016 19:33,dsupp90825385,drug39502094,233
L8481,7/12/2016 19:33,dsupp90825385,drug03209257,131
L8482,7/12/2016 19:33,dsupp90825385,drug29155903,928
L8483,7/12/2016 19:33,dsupp90825385,drug83741951,306
L8484,7/12/2016 19:33,dsupp90825385,drug31004220,554
L8485,7/12/2016 19:33,dsupp90825385,drug13317331,973
L8486,7/12/2016 19:33,dsupp90825385,drug13038472,326
L8487,7/12/2016 19:33,dsupp90825385,drug72889619,808
L8488,7/12/2016 19:33,dsupp90825385,drug30212688,596
L8489,7/12/2016 19:33,dsupp90825385,drug72889619,557
L8490,7/12/2016 19:33,dsupp90825385,drug75339562,766
L8491,7/12/2016 19:33,dsupp90825385,drug80279068,574
L8492,7/12/2016 19:33,dsupp90825385,drug07005824,894
L8493,7/12/2016 19:33,dsupp90825385,drug14294525,705
L8494,7/12/2016 19:33,dsupp90825385,drug71734989,937
L8495,7/12/2016 19:33,dsupp90825385,drug39018649,127
L8496,7/12/2016 19:33,dsupp90825385,drug51671051,603
L8497,7/12/2016 19:33,dsupp90825385,drug76207815,273
L8498,7/12/2016 19:33,dsupp90825385,drug78279223,878
L8499,7/12/2016 19:33,dsupp90825385,drug31282017,582
L8500,7/12/2016 19:33,dsupp90825385,drug66295327,188
L8501,7/12/2016 19:33,dsupp90825385,drug07596964,835
L8502,7/12/2016 19:33,dsupp90825385,drug34789896,112
L8503,7/12/2016 19:33,dsupp90825385,drug20114367,522
L8504,7/12/2016 19:33,dsupp90825385,drug62781800,772
L8505,7/12/2016 19:33,dsupp90825385,drug09332102,766
L8506,7/12/2016 19:33,dsupp90825385,drug14294525,946
L8507,7/12/2016 19:33,dsupp90825385,drug60843760,582
L8508,7/12/2016 19:33,dsupp90825385,drug81459506,763
L8509,7/12/2016 19:33,dsupp90825385,drug34789896,350
L8510,7/12/2016 19:33,dsupp90825385,drug22125507,964
L8511,7/12/2016 19:33,dsupp90825385,drug82627058,320
L8512,7/12/2016 19:33,dsupp90825385,drug34789896,219
L8513,7/12/2016 19:33,dsupp90825385,drug67522019,151
L8514,7/12/2016 19:33,dsupp90825385,drug40298825,185
L8515,7/12/2016 19:33,dsupp90825385,drug05244287,629
L8516,7/12/2016 19:33,dsupp90825385,drug09768543,387
L8517,7/12/2016 19:33,dsupp90825385,drug51906948,219
L8518,7/12/2016 19:33,dsupp90825385,drug91871275,430
L8519,7/12/2016 19:33,dsupp90825385,drug96335857,957
L8520,7/12/2016 19:33,dsupp90825385,drug68272647,602
L8521,7/12/2016 19:33,dsupp90825385,drug96302910,176
L8522,7/12/2016 19:33,dsupp90825385,drug00913164,397
L8523,7/12/2016 19:33,dsupp90825385,drug78665699,751
L8524,7/12/2016 19:33,dsupp90825385,drug16113015,562
L8525,7/12/2016 19:33,dsupp90825385,drug70415612,197
L8526,7/12/2016 19:33,dsupp90825385,drug34105634,207
L8527,7/12/2016 19:33,dsupp90825385,drug68272647,967
L8528,7/12/2016 19:33,dsupp90825385,drug91280893,689
L8529,7/12/2016 19:33,dsupp90825385,drug38475368,219
L8530,7/12/2016 19:33,dsupp90825385,drug36646647,674
L8531,7/12/2016 19:33,dsupp90825385,drug34789896,356
L8532,7/12/2016 19:33,dsupp90825385,drug17244244,969
L8533,7/12/2016 19:33,dsupp90825385,drug53526540,905
L8534,7/12/2016 19:33,dsupp90825385,drug07596964,885
L8535,7/12/2016 19:33,dsupp90825385,drug52419621,612
L8536,7/12/2016 19:33,dsupp90825385,drug12221745,750
L8537,7/12/2016 19:33,dsupp90825385,drug52419621,206
L8538,7/12/2016 19:33,dsupp90825385,drug01308433,952
L8539,7/12/2016 19:33,dsupp90825385,drug80453208,862
L8540,7/12/2016 19:33,dsupp90825385,drug72250907,853
L8541,7/12/2016 19:33,dsupp90825385,drug82670597,387
L8542,7/12/2016 19:33,dsupp90825385,drug73216940,837
L8543,7/12/2016 19:33,dsupp90825385,drug00296038,596
L8544,7/12/2016 19:33,dsupp90825385,drug83741951,295
L8545,7/12/2016 19:33,dsupp90825385,drug59470267,262
L8546,7/12/2016 19:33,dsupp90825385,drug02160115,644
L8547,7/12/2016 19:33,dsupp90825385,drug40688589,432
L8548,7/12/2016 19:33,dsupp90825385,drug63702156,713
L8549,7/12/2016 19:33,dsupp90825385,drug24571234,553
L8550,7/12/2016 19:33,dsupp90825385,drug81570454,110
L8551,7/12/2016 19:33,dsupp90825385,drug04673408,194
L8552,7/12/2016 19:33,dsupp90825385,drug82066062,858
L8553,7/12/2016 19:33,dsupp90825385,drug80124078,870
L8554,7/12/2016 19:33,dsupp90825385,drug43279241,438
L8555,7/12/2016 19:33,dsupp90825385,drug88734576,853
L8556,7/12/2016 19:33,dsupp90825385,drug28011682,830
L8557,7/12/2016 19:33,dsupp90825385,drug90435782,963
L8558,7/12/2016 19:33,dsupp90825385,drug73216940,427
L8559,7/12/2016 19:33,dsupp90825385,drug37858179,954
L8560,7/12/2016 19:33,dsupp90825385,drug45996863,175
L8561,7/12/2016 19:33,dsupp90825385,drug57961255,292
L8562,7/12/2016 19:33,dsupp90825385,drug11824657,881
L8563,7/12/2016 19:33,dsupp90825385,drug96966044,498
L8564,7/12/2016 19:33,dsupp90825385,drug91243812,136
L8565,7/12/2016 19:33,dsupp90825385,drug66600541,612
L8566,7/12/2016 19:33,dsupp90825385,drug73216940,221
L8567,7/12/2016 19:33,dsupp90825385,drug26446547,217
L8568,7/12/2016 19:33,dsupp90825385,drug07596964,886
L8569,7/12/2016 19:33,dsupp90825385,drug52419621,993
L8570,7/12/2016 19:33,dsupp90825385,drug71734989,752
L8571,7/12/2016 19:33,dsupp90825385,drug96335857,789
L8572,7/12/2016 19:33,dsupp90825385,drug73216940,301
L8573,7/12/2016 19:33,dsupp90825385,drug51423551,350
L8574,7/12/2016 19:33,dsupp90825385,drug45996863,421
L8575,7/12/2016 19:33,dsupp90825385,drug13317331,555
L8576,7/12/2016 19:33,dsupp90825385,drug72930892,733
L8577,7/12/2016 19:33,dsupp90825385,drug57961255,343
L8578,7/12/2016 19:33,dsupp90825385,drug13038472,211
L8579,7/12/2016 19:33,dsupp90825385,drug30212688,371
L8580,7/12/2016 19:33,dsupp90825385,drug60843760,125
L8581,7/12/2016 19:33,dsupp90825385,drug63441802,447
L8582,7/12/2016 19:33,dsupp90825385,drug14294525,286
L8583,7/12/2016 19:33,dsupp90825385,drug61531215,711
L8584,7/12/2016 19:33,dsupp90825385,drug98928200,493
L8585,7/12/2016 19:33,dsupp90825385,drug49452730,308
L8586,7/12/2016 19:33,dsupp90825385,drug07596964,569
L8587,7/12/2016 19:33,dsupp90825385,drug27231500,613
L8588,7/12/2016 19:33,dsupp90825385,drug51423551,659
L8589,7/12/2016 19:33,dsupp90825385,drug01308433,119
L8590,7/12/2016 19:33,dsupp90825385,drug38178634,534
L8591,7/12/2016 19:33,dsupp90825385,drug66048138,829
L8592,7/12/2016 19:33,dsupp90825385,drug79748780,625
L8593,7/12/2016 19:33,dsupp90825385,drug45482502,223
L8594,7/12/2016 19:33,dsupp90825385,drug55536073,537
L8595,7/12/2016 19:33,dsupp90825385,drug05810291,246
L8596,7/12/2016 19:33,dsupp90825385,drug91280893,423
L8597,7/12/2016 19:33,dsupp90825385,drug07005824,105
L8598,7/12/2016 19:33,dsupp90825385,drug31004220,674
L8599,7/12/2016 19:33,dsupp90825385,drug94449822,703
L8600,7/12/2016 19:33,dsupp90825385,drug81478514,182
L8601,7/12/2016 19:33,dsupp90825385,drug67522019,788
L8602,7/12/2016 19:33,dsupp90825385,drug63702156,360
L8603,7/12/2016 19:33,dsupp90825385,drug36537068,864
L8604,7/12/2016 19:33,dsupp90825385,drug63247565,168
L8605,7/12/2016 19:33,dsupp90825385,drug38178634,250
L8606,7/12/2016 19:33,dsupp90825385,drug26446547,528
L8607,7/12/2016 19:33,dsupp90825385,drug62529365,399
L8608,7/12/2016 19:33,dsupp90825385,drug54349650,288
L8609,7/12/2016 19:33,dsupp90825385,drug30212688,265
L8610,7/12/2016 19:33,dsupp90825385,drug04673408,257
L8611,7/12/2016 19:33,dsupp90825385,drug23867758,548
L8612,7/12/2016 19:33,dsupp90825385,drug37858179,758
L8613,7/12/2016 19:33,dsupp90825385,drug82307868,754
L8614,7/12/2016 19:33,dsupp90825385,drug78665699,771
L8615,7/12/2016 19:33,dsupp90825385,drug82066062,959
L8616,7/12/2016 19:33,dsupp90825385,drug66600541,358
L8617,7/12/2016 19:33,dsupp90825385,drug80279068,537
L8618,7/12/2016 19:33,dsupp90825385,drug31784573,615
L8619,7/12/2016 19:33,dsupp90825385,drug52874741,762
L8620,7/12/2016 19:33,dsupp90825385,drug56280364,127
L8621,7/12/2016 19:33,dsupp90825385,drug21625060,966
L8622,7/12/2016 19:33,dsupp90825385,drug78223950,222
L8623,7/12/2016 19:33,dsupp90825385,drug78279223,701
L8624,7/12/2016 19:33,dsupp90825385,drug82563585,702
L8625,7/12/2016 19:33,dsupp90825385,drug57961255,764
L8626,7/12/2016 19:33,dsupp90825385,drug16113015,162
L8627,7/12/2016 19:33,dsupp90825385,drug89581438,349
L8628,7/12/2016 19:33,dsupp90825385,drug60843760,414
L8629,7/12/2016 19:33,dsupp90825385,drug07216213,729
L8630,7/12/2016 19:33,dsupp90825385,drug38178634,129
L8631,7/12/2016 19:33,dsupp90825385,drug36775507,940
L8632,7/12/2016 19:33,dsupp90825385,drug38475368,930
L8633,7/12/2016 19:33,dsupp90825385,drug60470010,905
L8634,10/27/2016 20:26,dsupp06726706,drug62781800,236
L8635,10/27/2016 20:26,dsupp06726706,drug88734576,309
L8636,10/27/2016 20:26,dsupp06726706,drug26446547,287
L8637,10/27/2016 20:26,dsupp06726706,drug40298825,943
L8638,10/27/2016 20:26,dsupp06726706,drug72930892,795
L8639,10/27/2016 20:26,dsupp06726706,drug81163762,507
L8640,10/27/2016 20:26,dsupp06726706,drug75324698,216
L8641,10/27/2016 20:26,dsupp06726706,drug90419812,764
L8642,10/27/2016 20:26,dsupp06726706,drug37858179,255
L8643,10/27/2016 20:26,dsupp06726706,drug63758054,136
L8644,10/27/2016 20:26,dsupp06726706,drug02347912,531
L8645,10/27/2016 20:26,dsupp06726706,drug60843760,443
L8646,10/27/2016 20:26,dsupp06726706,drug67522019,430
L8647,10/27/2016 20:26,dsupp06726706,drug63702156,475
L8648,10/27/2016 20:26,dsupp06726706,drug63441802,636
L8649,10/27/2016 20:26,dsupp06726706,drug96637593,268
L8650,10/27/2016 20:26,dsupp06726706,drug40298825,449
L8651,10/27/2016 20:26,dsupp06726706,drug81478514,533
L8652,10/27/2016 20:26,dsupp06726706,drug05244287,241
L8653,10/27/2016 20:26,dsupp06726706,drug19384863,508
L8654,10/27/2016 20:26,dsupp06726706,drug67522019,994
L8655,10/27/2016 20:26,dsupp06726706,drug70415612,201
L8656,10/27/2016 20:26,dsupp06726706,drug22125507,404
L8657,10/27/2016 20:26,dsupp06726706,drug26446547,977
L8658,10/27/2016 20:26,dsupp06726706,drug31282017,297
L8659,10/27/2016 20:26,dsupp06726706,drug02160115,314
L8660,10/27/2016 20:26,dsupp06726706,drug12890255,954
L8661,10/27/2016 20:26,dsupp06726706,drug37448561,447
L8662,10/27/2016 20:26,dsupp06726706,drug05497454,543
L8663,10/27/2016 20:26,dsupp06726706,drug44812263,963
L8664,10/27/2016 20:26,dsupp06726706,drug07139598,832
L8665,10/27/2016 20:26,dsupp06726706,drug83393358,396
L8666,10/27/2016 20:26,dsupp06726706,drug02347912,690
L8667,10/27/2016 20:26,dsupp06726706,drug24274852,790
L8668,10/27/2016 20:26,dsupp06726706,drug53284600,917
L8669,10/27/2016 20:26,dsupp06726706,drug63247565,506
L8670,10/27/2016 20:26,dsupp06726706,drug39664051,719
L8671,10/27/2016 20:26,dsupp06726706,drug61531215,661
L8672,10/27/2016 20:26,dsupp06726706,drug15406590,632
L8673,10/27/2016 20:26,dsupp06726706,drug90626067,645
L8674,10/27/2016 20:26,dsupp06726706,drug05810291,955
